id,person_weight,sex_of_respondent,sex_of_partner,personal_income_group,household_income_group,number_young_children_in_home,number_children_in_home,age_group_children,duration_sleeping_resting_relaxing_sick_in_bed,duration_personal_care,duration_health_professional_visit_consultation,duration_self_administered_medical_care,duration_meal_lunch_or_snack_preparation,duration_eating_or_drinking,duration_transport_to_and_from_activity,duration_paid_work,duration_looking_for_paid_work,duration_other_income_generating_activities,duration_paid_training,duration_break_or_lunch,duration_schooling_on_site,duration_schooling_online,duration_homework_or_studying,duration_self_development_or_leisure_courses,duration_preserving_foods,duration_indoor_house_cleaning,duration_garbage_recycling_unpacking_goods,duration_laudry_ironing_sewing_shoe_care,duration_repair_painting_removation,duration_organizing_planning_paying_bills,duration_packing_unpacking_groceries_luggage_boxes,duration_outdoor_maintenance,duration_planting_maintaining_garden_or_house_plants,duration_pet_care,duration_personal_care_of_child_14_under,duration_accompanying_care_of_child_14_under,duration_personal_care_of_child_15_plus,duration_accompanying_care_of_child_15_plus,duration_care_of_household_adult_personal_care,duration_care_of_household_adult_accompanying,duration_care_of_child_other_household_personal_care_accompanying,duration_care_of_adult_other_household_personal_care,duration_care_of_adult_other_household_accompanying,duration_helping_relatives_friends_neighbours_acquaintances,duration_shopping_or_buying_goods,duration_shopping_for_services,duration_researching_for_goods_and_services,duration_selling_goods_or_services,duration_socializing_or_communicating_in_person,duration_socializing_or_communicating_using_technology,duration_organizational_activities,duration_volunteer_work,duration_religious_activities,duration_civic_participation,duration_exercising,duration_organized_recreational_sports,duration_competitive_sports_indoor_or_outdoor,duration_outdoor_sports_non_competitive,duration_outdoor_activities,duration_coaching_or_administering_sports,duration_attending_cinema_exhibitions_library_concerts_theatre,duration_attending_sporting_events,duration_visiting_museums_art_galleries_heritage_sites_zoos,duration_arts_and_hobbies,duration_leisure_activities,duration_reading_online_or_paper_version,duration_writing,duration_watching_television_or_videos,duration_listening_to_music_or_radio,duration_use_of_technology,duration_other_activity,duration_uncodable_unknown_activity,duration_social_contact_alone,duration_social_contact_spouse_partner,duration_social_contact_household_children_15,duration_social_contact_household_children_15_2,duration_social_contact_parents_or_parents_in_law,duration_social_contact_other_household_adults,duration_social_contact_family_members_from_other_households,duration_social_contact_friend_s,duration_social_contact_colleague_s_classmate_s,duration_social_contact_other_people,duration_social_contact_not_stated,duration_at_home_or_on_property,duration_at_place_of_work_or_school,duration_away_on_business,duration_at_someone_elses_home_or_property,duration_in_the_neighbourhood,duration_outside,duration_at_the_grocery_store_other_stores_or_mall,duration_at_a_library_museum_or_theater,duration_at_a_sports_centre_field_or_arena,duration_at_a_restaurant_bar_or_club,duration_at_a_place_of_worship,duration_at_a_medical_dental_or_other_clinic,duration_elsewhere,duration_travel_car_driver,duration_travel_car_passenger,duration_travel_walking,duration_travel_bus_include_street_car_and_metro,duration_travel_airplane,duration_travel_bicycle,duration_travel_taxi_limousine_service,duration_travel_boat_ferry,duration_travel_other,total_duration_in_minutes_location_not_stated,sleep_duration_in_minutes_the_first_night,diff_income
10186,2510.6135,Female,Male,"$120,000 or more","$140,000 or more",One,One,All children under 5 years of age,370,75,0,0,0,115,70,550,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,70,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,725,650,285,0,115,0,0,0,0,0,0,705,550,0,115,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,360,Ambiguous
10187,865.0296,Female,Male,"$80,000 to $99,999","$140,000 or more",Three or more,Three,All children between 5 and 12 years of age,480,75,0,0,0,35,35,605,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,80,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,15,0,30,0,0,0,0,100,750,215,0,0,0,0,0,515,0,0,860,0,515,0,0,30,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,450,Ambiguous
10199,282.5915,Male,Female,"$120,000 or more","$140,000 or more",Two,Two,NA,420,80,0,0,150,60,35,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,750,1320,0,0,0,0,0,0,0,0,1085,0,0,0,0,0,0,0,260,60,0,0,0,35,0,0,0,0,0,0,0,0,0,390,Ambiguous
10202,707.3198,Female,Male,"$20,000 to $39,999","$100,000 to $119,999",Three or more,One,NA,625,30,0,0,120,75,60,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,20,0,0,0,150,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,440,910,375,375,0,0,0,0,0,0,0,1260,0,0,0,0,0,120,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,630,"$60,000 to $79,999"
10208,5742.3822,Female,Male,"$20,000 to $39,999","$140,000 or more",None,Two,No child under 19 years of age at home,450,0,0,0,110,10,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,540,0,120,0,0,60,310,0,0,0,420,0,0,160,0,0,0,0,0,110,0,0,0,0,520,0,0,230,0,0,0,0,0,420,Ambiguous
10214,3457.0344,Male,Female,"$40,000 to $59,999","$140,000 or more",None,One,No child under 19 years of age at home,450,30,0,0,0,15,20,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,10,0,0,690,0,0,0,0,0,0,0,750,0,0,670,750,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,NA,Ambiguous
10229,486.0801,Female,Male,"Less than $20,000","$80,000 to $99,999",Three or more,Three,At least one child under 5 years of age but not all children,540,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,90,0,0,0,120,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,550,165,890,0,0,0,0,0,0,0,0,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,480,"$60,000 to $79,999"
10230,2351.115,Female,Male,"Less than $20,000","$120,000 to $139,999",One,Two,All children 13 years of age and older,510,0,0,0,150,120,160,0,0,0,0,0,0,0,0,0,0,30,0,120,0,0,0,0,0,0,140,30,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,30,0,0,480,510,350,220,0,0,0,0,0,140,0,1080,0,0,0,0,0,0,0,140,60,0,0,0,160,0,0,0,0,0,0,0,0,0,420,"$100,000 to $119,999"
10235,1495.6037,Female,Male,"$80,000 to $99,999","$140,000 or more",Two,Two,All children between 5 and 12 years of age,480,150,0,0,60,30,90,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,885,345,0,0,0,0,0,450,0,0,900,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,450,Ambiguous
10240,1593.0116,Female,Male,"$20,000 to $39,999","$80,000 to $99,999",One,Two,All children 13 years of age and older,660,120,0,0,0,0,25,470,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,0,0,0,0,0,470,0,0,885,470,0,60,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,480,"$40,000 to $59,999"
10241,6343.5531,Male,Female,"$20,000 to $39,999","$80,000 to $99,999",None,Two,No child under 19 years of age at home,840,0,0,0,120,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,285,0,90,0,0,525,915,0,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,"$40,000 to $59,999"
10244,329.8522,Male,Female,"$20,000 to $39,999","$40,000 to $59,999",Three or more,One,At least one child under 5 years of age but not all children,920,180,0,0,60,15,25,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1115,1115,0,0,0,0,0,300,0,0,1115,300,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,60,"Less than $20,000"
10250,1911.6764,Female,Male,"Less than $20,000","$60,000 to $79,999",One,Two,All children 13 years of age and older,480,60,0,0,210,60,105,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,135,810,435,120,0,0,0,0,390,0,0,945,390,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,480,"$40,000 to $59,999"
10254,4363.0003,Female,Male,"$20,000 to $39,999","$120,000 to $139,999",One,Two,At least one child under 5 years of age but not all children,510,30,0,0,50,150,50,0,0,0,0,0,0,0,0,0,0,50,0,240,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,1440,1440,180,0,0,0,0,0,0,0,1310,0,0,0,0,0,80,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,525,"$80,000 to $99,999"
10255,1952.8143,Female,Male,"$20,000 to $39,999","$80,000 to $99,999",One,One,All children between 5 and 12 years of age,560,40,0,0,135,30,85,425,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,10,0,420,840,0,0,0,0,0,0,0,180,0,870,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,480,"$40,000 to $59,999"
10264,5199.6949,Male,Female,"$100,000 to $119,999","$140,000 or more",One,One,All children under 5 years of age,255,105,0,0,75,0,105,435,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,225,0,0,0,915,915,0,0,0,90,0,435,435,0,990,255,0,0,0,0,90,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,240,Ambiguous
10269,2096.6159,Female,Male,"$60,000 to $79,999","$140,000 or more",Two,Two,All children between 5 and 12 years of age,570,0,0,0,0,180,195,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,25,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,60,0,0,0,90,465,665,165,0,60,0,0,0,150,90,0,730,150,0,60,0,20,165,0,0,60,0,0,60,195,0,0,0,0,0,0,0,0,0,540,Ambiguous
10270,1156.1585,Female,Male,"$20,000 to $39,999","$60,000 to $79,999",One,One,All children between 5 and 12 years of age,600,0,0,0,0,80,10,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,1230,210,210,0,0,0,0,0,0,0,0,1430,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,570,"$20,000 to $39,999"
10275,3122.5926,Female,Male,"Less than $20,000","$20,000 to $39,999",Three or more,Four or more,At least one child under 5 years of age but not all children,530,25,0,0,175,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,110,60,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,55,980,765,0,0,0,0,0,0,60,0,960,0,0,60,0,0,120,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,510,"Less than $20,000"
10277,1963.1028,Female,Male,"$100,000 to $119,999","$140,000 or more",Two,Two,At least one child under 5 years of age but not all children,495,10,0,0,30,80,40,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,15,60,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,60,0,120,0,0,0,0,360,935,720,0,0,0,0,0,0,0,0,1250,0,0,0,60,0,90,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,495,Ambiguous
10279,537.787,Female,Male,"$40,000 to $59,999","$60,000 to $79,999",Two,Two,At least one child under 5 years of age but not all children,520,0,0,0,180,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,20,0,240,0,0,0,0,0,650,1115,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,305,0,0,0,0,0,0,10,75,0,0,0,0,0,0,0,0,420,"Less than $20,000"
10289,349.5658,Male,Female,"$80,000 to $99,999","$140,000 or more",Two,Two,All children between 5 and 12 years of age,735,0,0,0,60,90,40,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,90,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,15,0,30,0,0,0,0,525,635,390,0,0,0,0,0,0,0,0,1220,0,0,0,0,0,0,0,180,0,0,0,0,40,0,0,0,0,0,0,0,0,0,510,Ambiguous
10290,1947.7079,Male,Female,"$40,000 to $59,999","$80,000 to $99,999",One,One,All children under 5 years of age,585,30,0,0,0,30,85,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,140,760,705,0,0,0,0,0,540,0,0,760,540,0,0,0,0,0,0,55,0,0,0,0,85,0,0,0,0,0,0,0,0,0,540,"$20,000 to $39,999"
10295,523.258,Female,Male,"$60,000 to $79,999","$120,000 to $139,999",Two,Two,NA,480,0,0,0,15,115,5,555,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,840,360,0,0,0,0,0,585,0,0,1105,330,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,480,"$40,000 to $59,999"
10296,1879.1269,Female,Male,"Less than $20,000","$120,000 to $139,999",One,One,All children 13 years of age and older,390,70,0,0,120,105,30,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,90,0,0,60,1140,0,0,0,0,0,120,0,990,0,1290,0,0,0,0,0,120,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,370,"$100,000 to $119,999"
10301,2736.6971,Female,Male,"$80,000 to $99,999","$140,000 or more",Two,Two,All children between 5 and 12 years of age,465,90,0,0,45,50,20,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,30,0,30,800,355,0,0,0,0,0,500,0,0,920,500,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,435,Ambiguous
10304,238.2054,Female,Male,"Less than $20,000","$80,000 to $99,999",Three or more,Four or more,At least one child under 5 years of age but not all children,570,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,520,920,140,0,0,0,0,0,0,0,0,980,0,0,0,0,0,440,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,570,"$60,000 to $79,999"
10307,1093.6902,Male,Female,"$20,000 to $39,999","$100,000 to $119,999",Three or more,Four or more,NA,465,30,0,0,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,60,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,100,0,0,370,1070,0,0,0,0,0,510,0,0,0,1350,0,0,0,0,0,60,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,540,"$60,000 to $79,999"
10310,1092.3239,Male,Female,"Less than $20,000","$40,000 to $59,999",Two,Two,At least one child under 5 years of age but not all children,500,0,0,0,60,115,30,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,15,0,0,0,220,100,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,135,0,0,145,965,585,0,0,0,0,0,0,0,0,1335,0,0,0,0,0,15,0,0,60,0,0,0,0,30,0,0,0,0,0,0,0,0,420,"$20,000 to $39,999"
10312,3485.8618,Female,Male,"Less than $20,000","$60,000 to $79,999",Three or more,Four or more,At least one child under 5 years of age but not all children,510,30,0,0,60,45,75,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,165,75,0,0,0,0,0,0,0,0,60,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,645,1230,0,0,0,60,0,0,180,0,1365,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,480,"$40,000 to $59,999"
10313,1398.0664,Female,Male,"$80,000 to $99,999","$140,000 or more",Two,Two,All children between 5 and 12 years of age,540,25,0,0,45,100,45,445,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,45,0,0,0,95,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,825,45,0,0,0,0,0,445,45,0,860,490,0,0,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,510,Ambiguous
10319,1192.7286,Female,Male,"Less than $20,000","$60,000 to $79,999",Three or more,Three,At least one child under 5 years of age but not all children,605,0,0,0,180,90,85,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,195,0,0,15,0,15,0,0,0,0,60,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,440,1440,0,0,0,300,795,0,380,0,1145,30,0,120,0,0,60,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,480,"$40,000 to $59,999"
10331,5177.7987,Female,Male,"Less than $20,000","$60,000 to $79,999",None,Two,No child under 19 years of age at home,480,0,0,0,240,65,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,750,0,710,0,65,655,0,0,0,0,990,0,0,0,0,0,305,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,469,"$40,000 to $59,999"
10335,2307.3083,Male,Female,"$20,000 to $39,999","$40,000 to $59,999",Two,Two,All children under 5 years of age,360,30,0,0,15,80,95,430,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,270,675,335,0,0,0,0,275,475,0,0,860,475,0,0,0,0,0,0,0,0,0,0,10,95,0,0,0,0,0,0,0,0,0,450,"Less than $20,000"
10337,2994.1235,Male,Female,"$20,000 to $39,999","$80,000 to $99,999",None,Two,All children 13 years of age and older,370,60,0,0,0,20,120,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,435,480,0,240,0,0,15,0,510,0,0,655,650,0,15,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,285,"$40,000 to $59,999"
10343,4857.9169,Female,Male,"$80,000 to $99,999","$140,000 or more",None,Two,All children 13 years of age and older,420,0,185,0,130,150,100,0,0,0,0,0,0,0,0,0,0,120,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,70,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,625,770,0,135,0,0,0,0,0,0,0,1015,20,0,0,0,0,120,0,0,0,0,185,0,90,0,0,0,0,0,0,0,0,10,420,Ambiguous
10345,1772.0774,Male,Female,"$40,000 to $59,999","$80,000 to $99,999",Three or more,Three,At least one child under 5 years of age but not all children,480,25,0,0,10,25,120,390,0,0,0,115,0,0,0,0,0,10,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,30,0,0,395,600,260,0,0,0,0,120,270,0,0,815,505,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,450,"$20,000 to $39,999"
10346,751.8577,Female,Male,"$120,000 or more","$140,000 or more",None,Two,All children 13 years of age and older,410,60,0,0,20,20,100,430,0,0,20,45,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,30,0,0,235,600,0,175,0,0,0,0,450,0,0,690,495,0,0,0,0,0,0,155,0,0,0,0,100,0,0,0,0,0,0,0,0,0,440,Ambiguous
10348,4436.2712,Female,Male,"Less than $20,000","$140,000 or more",One,Two,NA,450,60,0,0,35,60,140,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,140,700,760,595,0,0,0,0,420,0,0,760,430,0,0,0,0,0,0,110,0,0,0,0,140,0,0,0,0,0,0,0,0,0,425,Ambiguous
10351,1225.8598,Female,Male,"$60,000 to $79,999","$120,000 to $139,999",Two,Two,NA,510,20,0,0,0,360,25,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,255,0,60,0,0,135,1305,795,0,0,0,0,0,0,0,0,1265,0,0,0,0,60,90,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,480,"$40,000 to $59,999"
10353,922.9141,Female,Male,"$40,000 to $59,999","$140,000 or more",One,Two,All children 13 years of age and older,590,55,0,0,60,30,30,565,0,0,0,0,0,0,0,0,0,30,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,45,785,785,695,0,0,0,0,565,45,0,800,565,0,0,0,0,0,0,45,0,0,0,0,30,0,0,0,0,0,0,0,0,0,465,Ambiguous
10354,996.2802,Female,Male,"$20,000 to $39,999","$60,000 to $79,999",Two,Two,All children under 5 years of age,540,120,0,0,45,60,70,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,70,0,0,0,300,30,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,30,1365,595,0,760,0,655,0,0,0,0,0,0,0,1300,0,0,70,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,480,"$20,000 to $39,999"
10362,5521.9196,Male,Female,"$40,000 to $59,999","$120,000 to $139,999",None,One,No child under 19 years of age at home,520,20,0,0,45,110,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,165,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,60,0,235,0,0,0,0,540,735,0,0,0,0,0,165,0,0,0,1065,0,0,0,105,0,45,0,0,165,0,0,0,60,0,0,0,0,0,0,0,0,0,480,"$60,000 to $79,999"
10366,4221.3528,Female,Male,"$20,000 to $39,999","$100,000 to $119,999",One,Three,All children 13 years of age and older,570,20,0,0,85,75,30,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,330,0,0,0,0,485,835,415,0,0,0,0,15,0,0,0,1410,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,480,"$60,000 to $79,999"
10370,1997.7741,Female,Male,"$20,000 to $39,999","$60,000 to $79,999",Three or more,Three,At least one child under 5 years of age but not all children,325,30,0,0,0,30,55,425,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,90,15,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,180,0,465,445,190,0,0,0,0,0,365,75,0,945,365,15,0,0,0,60,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,420,"$20,000 to $39,999"
10382,1524.8818,Male,Female,"$20,000 to $39,999","$140,000 or more",One,Two,NA,560,60,0,0,40,20,170,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,135,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,795,345,450,0,0,0,45,60,0,60,0,1210,60,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,480,Ambiguous
10390,550.784,Male,Female,"$100,000 to $119,999","$120,000 to $139,999",Two,Two,All children under 5 years of age,520,160,0,0,0,100,30,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,0,120,750,0,0,510,630,0,0,0,0,0,0,0,100,0,0,170,10,20,0,0,0,0,0,0,0,0,520,"Less than $20,000"
